"","x"
"15052","FAM86B2"
"15053","UCN2"
"15054","MUC4"
"15055","ECE2"
"15056","VWA5B2"
"15057","PLAC8"
"15058","GC"
"15059","GLRA3"
"15060","NKD2"
"15061","LECT2"
"15062","GABRA6"
"15063","GABRB2"
"15064","CPLX2"
"15065","GFRA3"
"15066","FGD2"
"15067","CRIP3"
"15068","SCML4"
"15069","ZAN"
"15070","CNPY1"
"15071","SPIN2A"
"15072","DIPK2B"
"15073","FRMPD3"
"15074","HTR2C"
"15075","STAR"
"15076","ST18"
"15077","PRDM14"
"15078","FAM83A"
"15079","CRB2"
"15080","HMCN2"
"15081","RGR"
"15082","HTR7"
"15083","SLC5A12"
"15084","SYT8"
"15085","SLC43A1"
"15086","DRD2"
"15087","ADAM33"
"15088","TMC2"
"15089","ZP1"
"15090","DUSP15"
"15091","SPATA25"
"15092","SPINT4"
"15093","CLEC1A"
"15094","MKX"
"15095","KLHL1"
"15096","CDH8"
"15097","ADRA2A"
"15098","GPR158"
"15099","CACNA2D4"
"15100","MAT1A"
"15101","ALLC"
"15102","DRD3"
"15103","TDO2"
"15104","PABPC3"
"15105","RIT2"
"15106","PTH"
"15107","KCNK13"
"15108","OLAH"
"15109","IGSF10"
"15110","DMP1"
"15111","MEPE"
"15112","DDX4"
"15113","ANKRD22"
"15114","CNTNAP4"
"15115","RAB3C"
"15116","JAKMIP1"
"15117","ZIC1"
"15118","CPB1"
"15119","C16orf89"
"15120","SPHKAP"
"15121","HS3ST3A1"
"15122","THY1"
"15123","JPH3"
"15124","GAL3ST2"
"15125","WNT3A"
"15126","PPP1R3A"
"15127","GBP5"
"15128","C10orf90"
"15129","SEPTIN14"
"15130","PDZD9"
"15131","WIF1"
"15132","BATF"
"15133","ALX3"
"15134","PPEF2"
"15135","ART3"
"15136","FUT6"
"15137","LRFN2"
"15138","ITGAD"
"15139","LHFPL4"
"15140","GHRL"
"15141","SHCBP1L"
"15142","SLC6A1"
"15143","C8A"
"15144","CDCP2"
"15145","CLEC18A"
"15146","CFAP107"
"15147","CLEC18C"
"15148","ARMC12"
"15149","DPYSL5"
"15150","RADIL"
"15151","DUSP2"
"15152","HPD"
"15153","ESYT3"
"15154","TENT5B"
"15155","NCF1"
"15156","HTR6"
"15157","PLA2G2F"
"15158","FCER1G"
"15159","TNNI1"
"15160","ACTC1"
"15161","GOLGA6A"
"15162","PLA2G4D"
"15163","CES5A"
"15164","CELF3"
"15165","ISL2"
"15166","ACE"
"15167","UROC1"
"15168","TNFRSF13C"
"15169","FNDC5"
"15170","ANKLE1"
"15171","CILP2"
"15172","ABCG1"
"15173","TFF3"
"15174","TFF1"
"15175","UBASH3A"
"15176","ICOSLG"
"15177","CLDND2"
"15178","LCN1"
"15179","HIPK4"
"15180","COX6B2"
"15181","AZGP1"
"15182","CYP3A7"
"15183","PTGER1"
"15184","PGLYRP2"
"15185","IKZF3"
"15186","KLHL10"
"15187","IP6K3"
"15188","SSTR5"
"15189","HS3ST6"
"15190","NTN3"
"15191","ITIH3"
"15192","FAM151A"
"15193","DRAXIN"
"15194","ALPL"
"15195","CCDC27"
"15196","IL23R"
"15197","B3GALT2"
"15198","AKNAD1"
"15199","BRINP3"
"15200","GFI1"
"15201","WDR64"
"15202","PM20D1"
"15203","FCMR"
"15204","ACTG2"
"15205","VSNL1"
"15206","EN1"
"15207","HPGDS"
"15208","MSX1"
"15209","CFAP141"
"15210","DCST1"
"15211","TAFA4"
"15212","LMOD3"
"15213","TSACC"
"15214","IHH"
"15215","SPTA1"
"15216","PYHIN1"
"15217","NKX6-1"
"15218","SYNPR"
"15219","FANCD2OS"
"15220","UCN"
"15221","TGM4"
"15222","CCR1"
"15223","GRIK3"
"15224","KLF15"
"15225","CFAP100"
"15226","ZDHHC19"
"15227","S100P"
"15228","FBXW12"
"15229","PITX2"
"15230","F2RL2"
"15231","HTR4"
"15232","CSF2"
"15233","H2AC1"
"15234","RAET1E"
"15235","SP8"
"15236","HEY1"
"15237","ADCY1"
"15238","SUN3"
"15239","SLC30A8"
"15240","NOS3"
"15241","GBX1"
"15242","SSMEM1"
"15243","TRPV6"
"15244","CYBB"
"15245","PTCHD1"
"15246","ASB11"
"15247","NLGN4Y"
"15248","DRGX"
"15249","SLC18A2"
"15250","DIPK1B"
"15251","RET"
"15252","VWA2"
"15253","KCNC2"
"15254","SVOP"
"15255","LRTM2"
"15256","ASPG"
"15257","SPIC"
"15258","WDR88"
"15259","A2ML1"
"15260","SLC38A8"
"15261","GALR1"
"15262","MMP10"
"15263","TVP23A"
"15264","HTR3A"
"15265","LDHC"
"15266","RBPMS2"
"15267","MS4A15"
"15268","NAT16"
"15269","PRRX2"
"15270","ISLR2"
"15271","PRR15L"
"15272","LPO"
"15273","LAIR2"
"15274","NLRP7"
"15275","ATCAY"
"15276","TMIGD2"
"15277","PLIN4"
"15278","KLK4"
"15279","ACER1"
"15280","CD300C"
"15281","TMC8"
"15282","GSDMA"
"15283","DNASE1L2"
"15284","RAB3IL1"
"15285","PNOC"
"15286","KCNJ4"
"15287","KCNV2"
"15288","MOBP"
"15289","DEGS2"
"15290","RHOH"
"15291","SCNN1B"
"15292","GBX2"
"15293","HJV"
"15294","GFRA2"
"15295","GDNF"
"15296","VWA3B"
"15297","UGT3A2"
"15298","FAM178B"
"15299","IL12A"
"15300","NSG1"
"15301","HTR1E"
"15302","PLA2G4F"
"15303","NTSR2"
"15304","GSG1L"
"15305","IL13"
"15306","CXCL10"
"15307","SHE"
"15308","NR0B1"
"15309","OR5AU1"
"15310","ZNF280A"
"15311","TAS2R1"
"15312","ONECUT1"
"15313","MUC17"
"15314","WNT10B"
"15315","S100G"
"15316","TAS1R3"
"15317","ANKK1"
"15318","LRRN2"
"15319","KRT78"
"15320","SIX2"
"15321","DYDC1"
"15322","BFSP2"
"15323","TEX13B"
"15324","MBD3L1"
"15325","HAS2"
"15326","FPR2"
"15327","FPR1"
"15328","C8orf74"
"15329","GIMAP8"
"15330","FUT3"
"15331","KRT20"
"15332","GLOD5"
"15333","HOPX"
"15334","NLRP5"
"15335","OR1L8"
"15336","OTP"
"15337","FGG"
"15338","FGA"
"15339","DNAI2"
"15340","RASGRP4"
"15341","ANGPTL7"
"15342","FAM90A1"
"15343","ADRA1D"
"15344","FOXB1"
"15345","GAP43"
"15346","GPR22"
"15347","AZU1"
"15348","CLEC7A"
"15349","C1QTNF4"
"15350","CLEC12A"
"15351","IL16"
"15352","DNAJB7"
"15353","EFCAB3"
"15354","CARNS1"
"15355","FNDC9"
"15356","KRT2"
"15357","XKR3"
"15358","HSPA6"
"15359","PARP15"
"15360","ABCD2"
"15361","KCNK7"
"15362","CCR9"
"15363","SULT1B1"
"15364","APOBEC4"
"15365","HSPB7"
"15366","TAS1R1"
"15367","MUC13"
"15368","TOPAZ1"
"15369","KCNH6"
"15370","TCAP"
"15371","NWD2"
"15372","SNX31"
"15373","TRHR"
"15374","GOLGA6L2"
"15375","SLC26A9"
"15376","NPAS4"
"15377","CATSPERD"
"15378","P2RY14"
"15379","ZIC4"
"15380","CA5A"
"15381","SPSB4"
"15382","WFDC5"
"15383","INHBC"
"15384","HIGD2B"
"15385","CHST1"
"15386","ANKS4B"
"15387","TBC1D10C"
"15388","LRRC25"
"15389","UBQLN3"
"15390","A2M"
"15391","GPX2"
"15392","ENTHD1"
"15393","TCERG1L"
"15394","C8G"
"15395","FUT2"
"15396","FMR1NB"
"15397","B3GNT8"
"15398","TRIM72"
"15399","GJD4"
"15400","FBXO39"
"15401","KCNA2"
"15402","UMODL1"
"15403","UBE2U"
"15404","CD19"
"15405","ST8SIA3"
"15406","NHLH2"
"15407","C12orf54"
"15408","MBOAT4"
"15409","SRRM3"
"15410","ZNF114"
"15411","PRSS36"
"15412","KCNG2"
"15413","C10orf53"
"15414","CD300LB"
"15415","GDPD4"
"15416","TMEM52"
"15417","TAS1R2"
"15418","EXOC3L1"
"15419","TRIML2"
"15420","C12orf42"
"15421","HES7"
"15422","ALOXE3"
"15423","PXT1"
"15424","SIGLECL1"
"15425","SMCO3"
"15426","DAND5"
"15427","TMEM151A"
"15428","RAB39A"
"15429","ALOX12B"
"15430","LSMEM2"
"15431","CIITA"
"15432","ALOX15B"
"15433","NLRP8"
"15434","NKPD1"
"15435","NLRP11"
"15436","GPBAR1"
"15437","ZNF648"
"15438","GARIN5B"
"15439","WFDC11"
"15440","WFDC9"
"15441","ALX1"
"15442","SERTM1"
"15443","BHLHA15"
"15444","EIF2S3B"
"15445","SSTR2"
"15446","MAB21L1"
"15447","C3orf22"
"15448","CHRM4"
"15449","CLRN3"
"15450","CHST13"
"15451","GREM2"
"15452","C11orf42"
"15453","C4orf50"
"15454","TMEM132E"
"15455","DDN"
"15456","FDCSP"
"15457","SLX1B"
"15458","ANKRD62"
"15459","GPR3"
"15460","ADIG"
"15461","ENPP7"
"15462","P2RY8"
"15463","GABRG3"
"15464","IZUMO1"
"15465","TMIGD1"
"15466","DCAF4L1"
"15467","KIAA2012"
"15468","KCNK4"
"15469","TEX19"
"15470","CSF1R"
"15471","EPHB3"
"15472","EPGN"
"15473","MAFA"
"15474","HCAR2"
"15475","LCK"
"15476","SOX1"
"15477","RGPD6"
"15478","NKX2-5"
"15479","RIPPLY3"
"15480","C2CD4C"
"15481","FAM9A"
"15482","TMEM121B"
"15483","PMCH"
"15484","PGPEP1L"
"15485","TNFAIP8L3"
"15486","H3C13"
"15487","FAM167B"
"15488","CCR3"
"15489","OPCML"
"15490","AIFM3"
"15491","ZNF703"
"15492","EMILIN3"
"15493","PNMA3"
"15494","UTY"
"15495","SDR42E2"
"15496","NPW"
"15497","TBX1"
"15498","CNTN2"
"15499","ADRA2C"
"15500","C1QTNF12"
"15501","KCNJ12"
"15502","GOLGA6L4"
"15503","SRPK3"
"15504","MRGPRE"
"15505","CCR10"
"15506","BPIFC"
"15507","C1QTNF8"
"15508","FOXD4L1"
"15509","PIWIL3"
"15510","LPAR5"
"15511","TAFA3"
"15512","PRSS55"
"15513","CLDN6"
"15514","APOBR"
"15515","DDX53"
"15516","SATL1"
"15517","TRARG1"
"15518","DRD1"
"15519","CLCNKB"
"15520","WT1"
"15521","SPDYE16"
"15522","SGCZ"
"15523","PRSS57"
"15524","GP1BA"
"15525","PDE6G"
"15526","KRT79"
"15527","POU3F1"
"15528","MORN5"
"15529","SRL"
"15530","NLRP9"
"15531","PRSS38"
"15532","SPACDR"
"15533","GRK1"
"15534","CYP4F2"
"15535","FFAR4"
"15536","BPIFB4"
"15537","SLC51B"
"15538","CYP4F12"
"15539","GABRA5"
"15540","TMEM212"
"15541","GLDN"
"15542","FCAR"
"15543","TRDN"
"15544","TMPRSS12"
"15545","AKAP14"
"15546","RGS7BP"
"15547","MYT1L"
"15548","FAM86B1"
"15549","CYP4F8"
"15550","CYP4F3"
"15551","SPATC1"
"15552","PRG2"
"15553","MPPED1"
"15554","TNFRSF18"
"15555","C1QL4"
"15556","P2RY4"
"15557","EMID1"
"15558","TMPRSS6"
"15559","NPSR1"
"15560","WDR86"
"15561","H1-6"
"15562","CDHR4"
"15563","SBK2"
"15564","RGPD1"
"15565","SAMD11"
"15566","GABRD"
"15567","LRRC74B"
"15568","OR51I2"
"15569","LCN10"
"15570","PLA2G2C"
"15571","C17orf99"
"15572","C19orf67"
"15573","CLCN1"
"15574","NRN1L"
"15575","RNF133"
"15576","TMEM221"
"15577","PLA2G4E"
"15578","NUTM2G"
"15579","OTOG"
"15580","NUTM2B"
"15581","POTEE"
"15582","RUFY4"
"15583","PEAK3"
"15584","LRRIQ4"
"15585","CLEC2A"
"15586","NCCRP1"
"15587","RHCE"
"15588","C2orf80"
"15589","OSTN"
"15590","VWC2"
"15591","CNR2"
"15592","NYX"
"15593","SLC15A5"
"15594","HUS1B"
"15595","SBSN"
"15596","PLAC9"
"15597","ZAR1L"
"15598","DCAF8L2"
"15599","PTPRT"
"15600","PAX5"
"15601","OR8A1"
"15602","KIF19"
"15603","CTSE"
"15604","CGB7"
"15605","PRTN3"
"15606","S100A5"
"15607","CRYBA4"
"15608","ASMT"
"15609","RFX8"
"15610","CACNA1H"
"15611","POTEF"
"15612","UGT2B15"
"15613","HLA-DQA1"
"15614","H2AC13"
"15615","OR52K1"
"15616","H2AC11"
"15617","CHRNG"
"15618","RGPD4"
"15619","H2BC26"
"15620","FAM163B"
"15621","NPIPB9"
"15622","SLC6A17"
"15623","ZNF679"
"15624","SULT1A2"
"15625","SLC2A7"
"15626","IL27"
"15627","OR2L5"
"15628","DMBX1"
"15629","C14orf178"
"15630","ADAMTSL2"
"15631","PRB3"
"15632","UGT2B17"
"15633","MEIG1"
"15634","SLC22A6"
"15635","DLGAP2"
"15636","AKR1B10"
"15637","TMPRSS11F"
"15638","MB"
"15639","OR2L3"
"15640","NPIPB6"
"15641","CLEC4C"
"15642","CSF2RA"
"15643","MYL4"
"15644","NRARP"
"15645","ANKRD35"
"15646","HLA-DRB5"
"15647","SLC34A3"
"15648","ARC"
"15649","ZNF536"
"15650","MMP17"
"15651","EIF1AY"
"15652","OXCT2"
"15653","EGFL6"
"15654","PAX9"
"15655","GRM3"
"15656","GP1BB"
"15657","OR2L2"
"15658","STUM"
"15659","CR1"
"15660","SPRN"
"15661","C10orf62"
"15662","C1orf185"
"15663","C2orf72"
"15664","TMEM273"
"15665","HLA-DRA"
"15666","BTNL2"
"15667","TSBP1"
"15668","SP5"
"15669","LY6G6C"
"15670","LY6G5C"
"15671","KRTAP5-11"
"15672","LRCOL1"
"15673","TRIM31"
"15674","DISP3"
"15675","ASPDH"
"15676","CBY3"
"15677","OR2H1"
"15678","GPR20"
"15679","KRT25"
"15680","GRXCR2"
"15681","FBXO47"
"15682","ERICH4"
"15683","MS4A13"
"15684","PKHD1L1"
"15685","ACCSL"
"15686","VIT"
"15687","VCX3B"
"15688","ACOT6"
"15689","SMIM11"
"15690","MANSC4"
"15691","CRLF2"
"15692","ARRDC5"
"15693","KLRC2"
"15694","GMNC"
"15695","C1QTNF9B"
"15696","DEFB134"
"15697","CEMP1"
"15698","C18orf63"
"15699","LHFPL7"
"15700","TMEM191C"
"15701","TMEM200C"
"15702","DIO1"
"15703","OR2A42"
"15704","SYT3"
"15705","LINGO4"
"15706","ASIC3"
"15707","OR2F1"
"15708","TSGA13"
"15709","GPC2"
"15710","ERV3-1"
"15711","CPLX3"
"15712","SULT1A4"
"15713","FAM209B"
"15714","UGT2B11"
"15715","CCL27"
"15716","CLDN9"
"15717","TM6SF2"
"15718","POU2AF3"
"15719","RAD51AP2"
"15720","DCDC2C"
"15721","SMTNL1"
"15722","NPIPA7"
"15723","GSG1L2"
"15724","GOLGA6B"
"15725","GRXCR1"
"15726","UBE2QL1"
"15727","GCGR"
"15728","CELA2B"
"15729","SYCE3"
"15730","TAFA5"
"15731","LINGO3"
"15732","EBF2"
"15733","OR2A5"
"15734","OR2A12"
"15735","OR3A2"
"15736","C19orf73"
"15737","OR2A14"
"15738","FXYD7"
"15739","OR2A1"
"15740","CKMT1A"
"15741","ADM5"
"15742","PVALEF"
"15743","C2CD4D"
"15744","NTF4"
"15745","ELFN1"
"15746","CROCC2"
"15747","C13orf42"
"15748","MROH5"
"15749","AKR1B15"
"15750","TEX46"
"15751","POLR2J2"
"15752","ORM1"
"15753","STMND1"
"15754","CFAP97D1"
"15755","CYP21A2"
"15756","PPP1R2B"
"15757","ASCL5"
"15758","NPIPB7"
"15759","UQCRHL"
"15760","CCDC188"
"15761","SHISA8"
"15762","C19orf81"
"15763","RPEL1"
"15764","RNF148"
"15765","PNMA6A"
"15766","CLEC2L"
"15767","CTAGE9"
"15768","CKMT1B"
"15769","MEIOSIN"
"15770","MEIKIN"
"15771","SMKR1"
"15772","L1TD1"
"15773","HLA-DOB"
"15774","C3orf85"
"15775","CORT"
"15776","INMT"
"15777","STRC"
"15778","ERVW-1"
"15779","UPK3B"
"15780","TUBA4B"
"15781","RTL9"
"15782","GMCL2"
"15783","CFHR1"
"15784","ASPRV1"
"15785","CEBPA"
"15786","INSL3"
"15787","C4orf54"
"15788","ACTN3"
"15789","ATP5MGL"
"15790","ECSCR"
"15791","GPR162"
"15792","PRODH2"
"15793","PTTG1IP2"
"15794","PRB1"
"15795","SHLD3"
"15796","TMEM200B"
"15797","C1orf210"
"15798","PRSS51"
"15799","PBOV1"
"15800","RTL1"
"15801","NPIPA2"
"15802","NOX5"
"15803","TAS2R43"
"15804","OOSP4B"
"15805","HCAR3"
"15806","SMLR1"
"15807","DND1"
"15808","OR13A1"
"15809","SLC5A8"
"15810","LIMS3"
"15811","HP"
"15812","C11orf97"
"15813","NHLRC4"
"15814","CTXND1"
"15815","MRC1"
"15816","DUX4"
"15817","MUC22"
"15818","TUBB8"
"15819","TMEM249"
"15820","GOLGA6L7"
"15821","GOLGA8S"
"15822","MIA"
"15823","SMIM36"
"15824","GREP1"
"15825","C17orf114"
"15826","MYH4"
"15827","FXYD1"
"15828","SMIM22"
"15829","GABRQ"
"15830","SLC6A14"
"15831","CCDC194"
"15832","GAS2L2"
"15833","CTAGE15"
"15834","MMP28"
"15835","CCL5"
"15836","TMEM271"
"15837","TBC1D3K"
"15838","TPTE"
"15839","TBC1D3D"
"15840","DGKK"
"15841","TBC1D3"
"15842","CCL4"
"15843","XKR5"
"15844","CCL15"
"15845","RAB7B"
"15846","H4C4"
"15847","CCDC92B"
"15848","GPR179"
"15849","GPIHBP1"
"15850","CCL3"
"15851","RDM1"
"15852","IQCA1L"
"15853","H3C10"
"15854","OR1B1"
"15855","OR12D2"
"15856","TEX52"
"15857","CTXND2"
"15858","CCDC195"
"15859","PRRT1B"
"15860","EXOC3L2"
"15861","VSIG10L2"
"15862","CPHXL"
"15863","SLURP2"
"15864","CD300H"
"15865","TOMT"
"15866","H2BK1"
"15867","CTAGE4"
"15868","CTAGE8"
"15869","PYDC5"
"15870","FGR"
"15871","HSPB6"
"15872","SOX8"
"15873","SLC13A2"
"15874","CEACAM7"
"15875","SELE"
"15876","FMO3"
"15877","SLC7A14"
"15878","STMN4"
"15879","ISL1"
"15880","ATP1A2"
"15881","VSIG2"
"15882","CLXN"
"15883","STAP1"
"15884","FLT4"
"15885","BEST2"
"15886","ADRB1"
"15887","UTS2"
"15888","ARSF"
"15889","TSPAN32"
"15890","SNAP91"
"15891","ADGRF5"
"15892","PLA2G10"
"15893","SCT"
"15894","FGF10"
"15895","SLC12A3"
"15896","CDH19"
"15897","FNDC8"
"15898","NOX3"
"15899","WSCD2"
"15900","RGS11"
"15901","ACTL6B"
"15902","ADCYAP1R1"
"15903","CHRNA3"
"15904","PTPRC"
"15905","IGSF9"
"15906","CEACAM6"
"15907","SIGLEC1"
"15908","JPH4"
"15909","IGFALS"
"15910","SEC14L3"
"15911","GGTLC2"
"15912","RASL10A"
"15913","RASD2"
"15914","CSF2RB"
"15915","UPK3A"
"15916","MLC1"
"15917","RIMS4"
"15918","SLC52A3"
"15919","HAO1"
"15920","RS1"
"15921","GATA1"
"15922","ITIH6"
"15923","SGCG"
"15924","FOXF1"
"15925","AQP8"
"15926","KCNA7"
"15927","SLC17A7"
"15928","SLC1A6"
"15929","CRX"
"15930","CNFN"
"15931","CACNG7"
"15932","COMP"
"15933","UPK1A"
"15934","ETV2"
"15935","GAPDHS"
"15936","VIPR2"
"15937","PTPRZ1"
"15938","RLN1"
"15939","PKD2L1"
"15940","TLX1"
"15941","FGF8"
"15942","LGI1"
"15943","SGCA"
"15944","CACNG1"
"15945","CWH43"
"15946","ELMOD1"
"15947","POU2AF1"
"15948","FGF6"
"15949","KCNA1"
"15950","MGP"
"15951","FZD10"
"15952","TULP1"
"15953","RHAG"
"15954","HAND1"
"15955","IL12B"
"15956","KNG1"
"15957","GNAT1"
"15958","EFCC1"
"15959","ATP6V1B1"
"15960","TPSG1"
"15961","NPHS2"
"15962","HAO2"
"15963","ACTL8"
"15964","MYB"
"15965","CASQ2"
"15966","HOXB1"
"15967","EPX"
"15968","KCNJ8"
"15969","TAS2R9"
"15970","DPPA4"
"15971","OBP2A"
"15972","MYOG"
"15973","LY9"
"15974","OCM"
"15975","CNTFR"
"15976","NFE2"
"15977","FAM124B"
"15978","ZNF831"
"15979","RBPJL"
"15980","F13A1"
"15981","AMELX"
"15982","MYH2"
"15983","NKX2-2"
"15984","OTOR"
"15985","CITED1"
"15986","C20orf173"
"15987","HCST"
"15988","FFAR1"
"15989","SSX1"
"15990","FAM78A"
"15991","CRYGN"
"15992","OR7C1"
"15993","GNG13"
"15994","ZNF835"
"15995","RASL11B"
"15996","FEZF1"
"15997","DLL4"
"15998","CSRP3"
"15999","AIPL1"
"16000","ADCY4"
"16001","ART1"
"16002","PRRG3"
"16003","ZSCAN10"
"16004","APOC1"
"16005","MAS1"
"16006","KLHDC7B"
"16007","TNNI2"
"16008","SLC7A10"
"16009","NUTM2F"
"16010","BPIFA2"
"16011","CA6"
"16012","NR0B2"
"16013","APCS"
"16014","FCRL2"
"16015","ALOX5AP"
"16016","MYBPH"
"16017","CHIT1"
"16018","NTS"
"16019","TRPM1"
"16020","CHIA"
"16021","ADAMTS8"
"16022","UGT2B28"
"16023","ELF5"
"16024","AMHR2"
"16025","TESPA1"
"16026","NKX2-8"
"16027","ERMN"
"16028","IL36G"
"16029","IL36B"
"16030","WDR38"
"16031","NR5A1"
"16032","SLC22A7"
"16033","HCRTR2"
"16034","FOXF2"
"16035","ARHGAP20"
"16036","PLCB2"
"16037","SULT6B1"
"16038","CHRNA1"
"16039","TRPC3"
"16040","CXCL9"
"16041","TTLL8"
"16042","PIANP"
"16043","LUM"
"16044","PDX1"
"16045","RNF113B"
"16046","SSTR1"
"16047","FITM1"
"16048","RDH12"
"16049","KCNH5"
"16050","SLC25A47"
"16051","DUOX2"
"16052","BCL2A1"
"16053","CYP1A1"
"16054","RLBP1"
"16055","ABCC12"
"16056","MYOCD"
"16057","OR4D1"
"16058","ARL5C"
"16059","CIB3"
"16060","IGLON5"
"16061","C1orf94"
"16062","DMRTA2"
"16063","FCN3"
"16064","CELA3A"
"16065","TMEM61"
"16066","CD53"
"16067","GPA33"
"16068","XCL1"
"16069","CRNN"
"16070","S100A7"
"16071","ACTA1"
"16072","PTPN7"
"16073","AHSG"
"16074","FABP2"
"16075","SHISAL2B"
"16076","HAPLN1"
"16077","MEGF10"
"16078","KCNMB1"
"16079","TRIM50"
"16080","ASB15"
"16081","CHRNB3"
"16082","CHRNA6"
"16083","GSDMC"
"16084","ANKRD30A"
"16085","SCGB1A1"
"16086","C20orf144"
"16087","SLC22A9"
"16088","BMP3"
"16089","LGI2"
"16090","FRMD1"
"16091","CIBAR2"
"16092","GRAP"
"16093","ROBO4"
"16094","CERS3"
"16095","TMPRSS15"
"16096","GPR78"
"16097","UGT2B4"
"16098","GPR61"
"16099","KCNS2"
"16100","SST"
"16101","HTR5A"
"16102","KIT"
"16103","ERG"
"16104","EXTL1"
"16105","TRIM63"
"16106","TMSB15A"
"16107","CD1E"
"16108","CPA5"
"16109","ALAS2"
"16110","SLAMF8"
"16111","VWA5B1"
"16112","ADAMTS4"
"16113","GIP"
"16114","SCUBE1"
"16115","PADI4"
"16116","ADGRG5"
"16117","PTGIR"
"16118","TFF2"
"16119","CRYAA"
"16120","AIRE"
"16121","TMEM190"
"16122","CD3G"
"16123","LRRC71"
"16124","CYP3A4"
"16125","SIGLEC11"
"16126","SIGLEC16"
"16127","CCDC42"
"16128","PRR35"
"16129","GNG3"
"16130","CYP4A22"
"16131","SLC1A7"
"16132","RBP7"
"16133","TMEM82"
"16134","TTLL10"
"16135","LRRC53"
"16136","LHX8"
"16137","CADM3"
"16138","KCNJ9"
"16139","LMX1A"
"16140","IL24"
"16141","KCNF1"
"16142","ZSWIM2"
"16143","TDRD10"
"16144","LENEP"
"16145","ICOS"
"16146","CLRN1"
"16147","HEYL"
"16148","RHO"
"16149","CAMKV"
"16150","GRM2"
"16151","ADAD1"
"16152","EGFLAM"
"16153","CALHM4"
"16154","PI16"
"16155","TAGAP"
"16156","MBL2"
"16157","NGB"
"16158","OXGR1"
"16159","TMEM52B"
"16160","PRAP1"
"16161","FRAT1"
"16162","SLC6A5"
"16163","PASD1"
"16164","PPP1R14D"
"16165","SYNPO2L"
"16166","CPLX4"
"16167","TGM6"
"16168","MS4A8"
"16169","TERB2"
"16170","GOLGA6C"
"16171","LOXHD1"
"16172","ART5"
"16173","KLK11"
"16174","KLK13"
"16175","RCOR2"
"16176","NAALADL1"
"16177","CX3CR1"
"16178","HR"
"16179","ADAM29"
"16180","MUCL3"
"16181","ATOH8"
"16182","SFTPB"
"16183","C22orf15"
"16184","ELSPBP1"
"16185","FOXD4"
"16186","LGALS9B"
"16187","SP7"
"16188","MZB1"
"16189","OR2K2"
"16190","KRT13"
"16191","KRT27"
"16192","CDK5R2"
"16193","OR1L6"
"16194","MROH2B"
"16195","OR1N2"
"16196","LPAR3"
"16197","OR2AT4"
"16198","S100Z"
"16199","WDR87"
"16200","LGALS9C"
"16201","LRRC15"
"16202","CSDC2"
"16203","MAB21L4"
"16204","CTSW"
"16205","NIPAL4"
"16206","MUCL1"
"16207","ADH6"
"16208","CYSLTR1"
"16209","DMRT2"
"16210","GPR148"
"16211","SPATA3"
"16212","TIGD3"
"16213","CBY2"
"16214","TLR10"
"16215","ZNF80"
"16216","ABRA"
"16217","CMKLR1"
"16218","LEP"
"16219","ADGRE1"
"16220","NLRP6"
"16221","GPR171"
"16222","CD164L2"
"16223","TEX36"
"16224","DSG4"
"16225","DES"
"16226","RAG2"
"16227","NPPA"
"16228","CATSPER1"
"16229","LPL"
"16230","CBLL2"
"16231","TMEM270"
"16232","AMIGO3"
"16233","KCNE5"
"16234","DIRAS1"
"16235","GRIN1"
"16236","OR51G2"
"16237","CLDN22"
"16238","RPRM"
"16239","SLC35G5"
"16240","LCN15"
"16241","AMER3"
"16242","HTR1A"
"16243","RPP25"
"16244","CPN2"
"16245","RIIAD1"
"16246","EXD1"
"16247","MKRN3"
"16248","HTR1D"
"16249","C3orf80"
"16250","TMEM150B"
"16251","MYL11"
"16252","GARIN6"
"16253","ADGRD2"
"16254","FUT7"
"16255","ANKRD30B"
"16256","OR56B1"
"16257","FCRL6"
"16258","MAB21L2"
"16259","SLC2A4"
"16260","ZAR1"
"16261","TBPL2"
"16262","MAGEB17"
"16263","VMO1"
"16264","TMEM95"
"16265","OTOP2"
"16266","CYLC1"
"16267","GJD3"
"16268","TMEM119"
"16269","GABRR3"
"16270","GBP6"
"16271","SH2D7"
"16272","IZUMO1R"
"16273","ARSI"
"16274","NPB"
"16275","CLDN5"
"16276","POU3F2"
"16277","NUTM1"
"16278","CEND1"
"16279","DMRTC1B"
"16280","SLC22A10"
"16281","RFX6"
"16282","MYADML2"
"16283","RGPD2"
"16284","INKA1"
"16285","CALHM1"
"16286","SHOX"
"16287","ATP4B"
"16288","HTR3E"
"16289","ARGFX"
"16290","LRRC70"
"16291","TEX38"
"16292","RGS9BP"
"16293","OR9Q2"
"16294","HPDL"
"16295","OR10H1"
"16296","TNFRSF4"
"16297","C3orf70"
"16298","VSTM2B"
"16299","KRT12"
"16300","ERAS"
"16301","LIN28B"
"16302","P2RX2"
"16303","GFRAL"
"16304","SHISA7"
"16305","OVCH1"
"16306","OR7D2"
"16307","FAM25A"
"16308","HEPACAM2"
"16309","IL17REL"
"16310","SLC38A3"
"16311","GPR15LG"
"16312","PDCD1"
"16313","IGFL3"
"16314","QRFP"
"16315","FZD9"
"16316","OPTC"
"16317","CATSPER4"
"16318","PRELP"
"16319","SNTN"
"16320","ASTL"
"16321","BSX"
"16322","C9orf152"
"16323","APOD"
"16324","MYBPC1"
"16325","SFTA2"
"16326","ADH1B"
"16327","CLPSL2"
"16328","KRT39"
"16329","CYSRT1"
