"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRAPPC6B",1.71245846883507e-13,-0.899082637372854,0.15,0.393,2.96632055971612e-09
"DDX11",1.71401447172134e-13,1.93521843382619,0.406,0.243,2.96901586791571e-09
"TNKS",1.72031687244296e-13,0.514062385461773,0.891,0.947,2.97993288644569e-09
"ULBP3",1.77670591520263e-13,-1.08389611741633,0.113,0.348,3.07760998631399e-09
"FKBP5",1.78690218625971e-13,2.0875652779908,0.372,0.179,3.09527196703907e-09
"SAMD9L",1.78894330753869e-13,2.67865855369366,0.329,0.144,3.09880759731851e-09
"LRP1",1.86182183240479e-13,1.66761541989665,0.704,0.611,3.22504777809158e-09
"RGS12",1.86388538952091e-13,1.19800553621415,0.584,0.598,3.22862227172812e-09
"TINAG",1.87338538394644e-13,-0.717561931672344,0.314,0.601,3.24507816207202e-09
"DACH1",1.89131921338531e-13,-1.20709534805642,0.139,0.342,3.27614314142603e-09
"RDH10",2.00501145195422e-13,-0.587144015252965,0.368,0.679,3.4730808370751e-09
"FUS",2.03607381547504e-13,0.539545254012307,0.908,0.951,3.52688706316586e-09
"GRK2",2.09892985682286e-13,-0.545663469569756,0.194,0.421,3.63576629798856e-09
"IL4I1",2.14690742749905e-13,-1.21631880590206,0.25,0.571,3.71887304591385e-09
"OXSR1",2.18529766842383e-13,-0.615479137932736,0.584,0.85,3.78537262124377e-09
"POT1",2.27430310280246e-13,1.4783591168053,0.575,0.442,3.93954783467442e-09
"MIDEAS",2.28024484994023e-13,0.76754104793682,0.745,0.796,3.94984012906647e-09
"TADA2B",2.34124365418169e-13,-0.669338260352189,0.132,0.312,4.05550225777352e-09
"DOCK5",2.37281314844938e-13,0.675835190354385,0.856,0.932,4.11018693574401e-09
"COTL1",2.51291660752681e-13,-0.618838656144802,0.62,0.88,4.35287414755794e-09
"ZSCAN18",2.52384169789602e-13,-0.866255043210862,0.135,0.377,4.37179858909549e-09
"CEP43",2.57289369898962e-13,0.986346019846308,0.688,0.705,4.45676646538983e-09
"USP37",2.60250821146128e-13,1.43579937722362,0.625,0.527,4.50806472389324e-09
"GXYLT1",2.6201795087397e-13,1.4210365639603,0.599,0.52,4.53867494503891e-09
"COPA",2.62148756641837e-13,0.844397043979774,0.817,0.876,4.54094076254991e-09
"PI4KA",2.64571472517621e-13,0.82598647075238,0.731,0.778,4.58290704695024e-09
"KLHL9",2.67571450422709e-13,-0.709210197578343,0.207,0.479,4.63487266422216e-09
"APC",2.95875362210733e-13,1.1165203578317,0.725,0.723,5.12515302421432e-09
"CARMIL1",2.99725240698198e-13,-0.501822157814578,0.911,0.976,5.19184061937418e-09
"ATP13A2",3.01534902518883e-13,-0.819730028612821,0.127,0.348,5.22318758143208e-09
"FSD1L",3.0666273927189e-13,-0.904242749201758,0.479,0.739,5.31201196966768e-09
"PER2",3.09720445746466e-13,1.06572340241592,0.79,0.793,5.36497756122028e-09
"KYAT3",3.12351731564947e-13,-0.691505033982534,0.284,0.592,5.41055669416801e-09
"ELF2",3.16425308150787e-13,0.890272940368381,0.687,0.686,5.48111918778793e-09
"DSCAML1",3.21155927110759e-13,1.00020137128479,0.843,0.854,5.56306296941257e-09
"PPP2R5C",3.25738732917457e-13,-0.558782161456137,0.569,0.862,5.64244633159619e-09
"STT3B",3.36701802546768e-13,-0.532583056000726,0.556,0.844,5.83234862371512e-09
"C1orf198",3.36708173288384e-13,-0.580169664379548,0.144,0.33,5.83245897770138e-09
"CMC1",3.37693306314751e-13,-0.599229704303192,0.24,0.517,5.84952345198411e-09
"EFNB2",3.43587582706959e-13,-0.710862011314779,0.292,0.598,5.95162410764995e-09
"MORC4",3.48045009828121e-13,1.43024274332973,0.757,0.751,6.02883566024271e-09
"SUSD1",3.68194777711003e-13,-0.576387159050665,0.389,0.712,6.37786993950999e-09
"SLC12A6",3.68344371489702e-13,-0.899540510452404,0.246,0.54,6.38046120294461e-09
"CYB5D1",3.77125711886608e-13,-0.589482796116169,0.185,0.418,6.53257158129983e-09
"GATB",3.86328910978628e-13,-0.892445285546418,0.118,0.34,6.6919893959718e-09
"CFAP43",3.95982511037012e-13,-0.957863937563186,0.144,0.359,6.85920905618312e-09
"SYTL4",3.98440316187756e-13,-0.997632012983373,0.1,0.277,6.90178315700431e-09
"MAPKBP1",4.04409623107657e-13,-0.666606246371453,0.436,0.718,7.00518349147084e-09
"GPC6",4.09431003681066e-13,1.12347349525867,0.626,0.481,7.09216384576342e-09
"DNASE2",4.32276924192218e-13,-1.03512307489778,0.084,0.282,7.4879008808576e-09
"SPA17",4.37921572217541e-13,-0.735781979962058,0.091,0.261,7.58567747395225e-09
"EMC3",4.48175501588759e-13,-0.634618135625081,0.279,0.576,7.76329603852048e-09
"CENPT",4.52575411565533e-13,-0.742104260965594,0.235,0.485,7.83951127913817e-09
"AMOTL2",4.92174471074072e-13,-0.546517004662257,0.444,0.739,8.52544618794507e-09
"P4HA2",5.00787027787592e-13,1.59968950286711,0.422,0.316,8.67463289533667e-09
"UBP1",5.05944925574193e-13,-0.641136172392196,0.399,0.73,8.76397800079617e-09
"GPAT3",5.08052522439392e-13,-1.01819161866313,0.295,0.583,8.80048579369515e-09
"USP19",5.1862248018381e-13,-0.699621534587849,0.146,0.355,8.98357860174396e-09
"MAMLD1",5.1901399103435e-13,1.52582871659818,0.716,0.578,8.99036035269701e-09
"PAXIP1",5.2466442064437e-13,1.29601519482938,0.538,0.45,9.08823709440178e-09
"PDCD6IP",5.42532663458519e-13,-0.57907047596099,0.536,0.824,9.39775079642847e-09
"CDK19",5.47763230264481e-13,1.00437458450098,0.731,0.733,9.48835467464134e-09
"WDR82",5.60266287489385e-13,-0.518771770550381,0.409,0.713,9.70493263189113e-09
"PRKRIP1",5.62908097043554e-13,1.01345167105616,0.779,0.791,9.75069405698844e-09
"ACOX1",6.02634870108928e-13,-0.553054174947114,0.312,0.582,1.04388412200268e-08
"STX2",6.18846081246147e-13,1.52673249524296,0.571,0.455,1.07196518193458e-08
"MTBP",6.2579829235407e-13,1.88953810442233,0.42,0.256,1.08400780201572e-08
"CCNY",6.29771403642819e-13,0.756279550517094,0.899,0.935,1.09089002539009e-08
"GUCY1B1",6.39340059478014e-13,-1.08327176737094,0.098,0.3,1.10746485102782e-08
"WDR36",6.42047516165541e-13,0.96554909157088,0.71,0.689,1.11215470750195e-08
"CITED2",6.71043208348595e-13,-0.65212488105072,0.631,0.826,1.16238104550144e-08
"MXRA7",6.91180994788239e-13,2.25505655264599,0.535,0.425,1.19726371917219e-08
"FAM118B",6.96432593575854e-13,-1.0550487772609,0.142,0.377,1.20636053859209e-08
"DDAH1",7.34117959661416e-13,-0.566241210958529,0.572,0.874,1.27163912972551e-08
"VPS36",7.4773397799466e-13,-0.627996993166102,0.413,0.746,1.29522479668235e-08
"ZNHIT6",7.60517949091779e-13,0.797507948617685,0.744,0.705,1.31736919141678e-08
"AIFM1",7.95016177856764e-13,-0.788600465651761,0.229,0.535,1.37712702328349e-08
"LGMN",7.97691820830096e-13,-0.914338736385626,0.155,0.398,1.38176177204189e-08
"ICE2",8.17252140919588e-13,1.22111935210732,0.64,0.632,1.41564415850091e-08
"SIGMAR1",8.25111017259069e-13,-0.704705475618806,0.169,0.407,1.42925730409616e-08
"DVL1",8.35032936286622e-13,-0.536100802837593,0.198,0.415,1.44644405223569e-08
"ANKRD33B",8.38420591978296e-13,-0.805545447032872,0.421,0.671,1.4523121494248e-08
"EIF2AK3",8.62341745053088e-13,0.986258265018183,0.69,0.675,1.49374837078096e-08
"UBE2J1",8.854769408315e-13,-0.621822671051999,0.431,0.729,1.53382315690832e-08
"ABI1",8.86191780588833e-13,-0.573939946763662,0.73,0.906,1.53506140233598e-08
"IARS1",8.92263177670278e-13,0.906405002160223,0.836,0.881,1.54557827636045e-08
"DNAJC2",9.59470295760822e-13,0.893583393189314,0.711,0.736,1.6619944463169e-08
"NR4A2",9.67103563968395e-13,2.43947463754291,0.377,0.204,1.67521679350605e-08
"GPR173",9.93718340434705e-13,1.70951904370407,0.294,0.133,1.721318909301e-08
"ACBD3",1.01646261202302e-12,1.01197682227182,0.652,0.676,1.76071653654627e-08
"HEBP2",1.01819496827144e-12,-0.81526172774344,0.194,0.461,1.76371732403979e-08
"IFI44",1.0490310476701e-12,2.93196622860001,0.293,0.114,1.81713158077415e-08
"IDH3A",1.05126913620355e-12,-0.738077779411601,0.199,0.468,1.8210083977318e-08
"RPGRIP1L",1.05955487439531e-12,1.17355030747548,0.613,0.575,1.83536095342755e-08
"STXBP3",1.08183418443695e-12,0.938743955450312,0.672,0.667,1.87395317428168e-08
"MX1",1.0893981704727e-12,3.9414724545449,0.342,0.181,1.88705551089282e-08
"SLC50A1",1.09330693878272e-12,-0.804625294271519,0.106,0.301,1.89382627935943e-08
"GLRX",1.09349365713999e-12,-0.516721645582006,0.167,0.38,1.89414971289789e-08
"GBA1",1.15947649595576e-12,-0.585114015114081,0.134,0.338,2.00844518629457e-08
"QRICH1",1.24946553199622e-12,-0.553491447155951,0.508,0.814,2.16432419452386e-08
"LMNA",1.25200874056761e-12,0.644097426820742,0.928,0.949,2.16872954041121e-08
"NPC1L1",1.26421610213828e-12,-0.684332654623953,0.075,0.254,2.18987513212392e-08
"SLC16A2",1.2701680798267e-12,-0.998223248740228,0.133,0.36,2.20018514787581e-08
"JADE2",1.28249698505061e-12,1.5768600208844,0.544,0.418,2.22154127750467e-08
"GCC2",1.28356658569997e-12,0.583102324355368,0.864,0.914,2.22339403974949e-08
"ZNF451",1.32170474918073e-12,0.742641785746474,0.719,0.769,2.28945696653086e-08
"RASEF",1.32455124599085e-12,1.22058121817913,0.762,0.817,2.29438766830535e-08
"UBTD2",1.38565475037308e-12,-0.657018823321846,0.624,0.825,2.40023115859625e-08
"MAST2",1.40100688980985e-12,1.02434421416335,0.668,0.68,2.42682413452863e-08
"TM7SF3",1.44939381664375e-12,1.31450010855586,0.65,0.626,2.51063996919031e-08
"S100A11",1.47549458317093e-12,-0.672634431342803,0.414,0.733,2.55585171696869e-08
"HMGCS1",1.51056735313374e-12,1.20529285878626,0.885,0.913,2.61660476909827e-08
"TM4SF18",1.54879892279525e-12,2.58774758488462,0.251,0.087,2.68282949406593e-08
"CDC25B",1.55767680906729e-12,-0.726157322080866,0.205,0.46,2.69820776866636e-08
"INTS6L",1.61049784939757e-12,1.40371953208139,0.485,0.355,2.78970437472647e-08
"GORASP1",1.73478289630709e-12,-0.769605389441841,0.104,0.261,3.00499093298314e-08
"RAB2A",1.75713365556462e-12,0.533877584495231,0.831,0.904,3.04370691816903e-08
"PARVB",1.77775696722819e-12,2.78444495597322,0.263,0.085,3.07943061863268e-08
"IL6R",1.77828065080924e-12,-0.525279196015658,0.451,0.722,3.08033774333176e-08
"SENP5",1.80618205299309e-12,0.647713083186999,0.816,0.882,3.12866855219463e-08
"ZSWIM5",1.83928866126605e-12,2.34245243656687,0.286,0.109,3.18601581904505e-08
"RNASET2",1.91904227443503e-12,1.16366731087981,0.698,0.676,3.32416502777637e-08
"GTF3C5",1.96181006791524e-12,-0.810776844377574,0.287,0.52,3.39824739964278e-08
"SIGLEC15",2.06425591272191e-12,1.97964526891809,0.275,0.122,3.5757040920169e-08
"CACNA1D",2.07133588191317e-12,-0.719687759518605,0.408,0.683,3.58796801464998e-08
"ZNF462",2.07943951429658e-12,0.772915737110963,0.819,0.862,3.60200512666453e-08
"PHTF1",2.27376078523236e-12,1.303731223119,0.621,0.574,3.93860843217949e-08
"RPSA",2.34342395376449e-12,-0.588932277457259,0.511,0.783,4.05927897271085e-08
"MTMR2",2.37962472412302e-12,1.2905046097723,0.747,0.783,4.12198594712589e-08
"MTM1",2.38168147518552e-12,-0.698277706754617,0.282,0.576,4.12554865131635e-08
"PPWD1",2.40500121357068e-12,1.26079396467599,0.571,0.495,4.16594310214714e-08
"UTP3",2.43958080865798e-12,-0.674086240705861,0.175,0.408,4.22584187675735e-08
"BCL2L2",2.50142212255947e-12,-0.821140826833794,0.14,0.36,4.33296340069752e-08
"STK24",2.57849849482003e-12,-0.557456152842449,0.73,0.923,4.46647509272726e-08
"PLEKHG3",2.59158087533948e-12,-0.602620201504385,0.385,0.668,4.48913639226305e-08
"PFKFB4",2.79793921770991e-12,1.91543674635138,0.433,0.256,4.8465903129171e-08
"MAML2",2.8072960606801e-12,0.780124209025396,0.954,0.985,4.86279823631006e-08
"DIPK2A",2.8093817306565e-12,1.94889641760226,0.35,0.198,4.86641103384319e-08
"SLU7",2.81263344147174e-12,1.10120773372588,0.605,0.582,4.87204364731735e-08
"AK8",3.0588474305338e-12,-1.11801268907334,0.096,0.288,5.29853551917064e-08
"NLK",3.06366136459219e-12,-0.532504789859813,0.693,0.913,5.3068742157466e-08
"TRAK1",3.1462117610576e-12,-0.527692848927854,0.526,0.833,5.44986801250398e-08
"ACMSD",3.29703921688748e-12,-1.08218793772516,0.092,0.288,5.71113133149249e-08
"DTL",3.39111615435269e-12,2.00706254833692,0.377,0.174,5.87409140256973e-08
"ZNF512",3.50429868881472e-12,1.23309847354022,0.492,0.421,6.07014618876486e-08
"FBXO22",3.62157469133179e-12,1.22277198808954,0.547,0.497,6.27329168032493e-08
"CHDH",3.7195883316033e-12,-0.736891482431091,0.106,0.29,6.44307090800324e-08
"SIN3A",3.8209409159911e-12,0.857265220254911,0.742,0.767,6.61863385467979e-08
"THUMPD3",3.84983940591596e-12,-0.602504034664967,0.205,0.444,6.66869181892763e-08
"PNKD",4.07583743619826e-12,-0.874214363221916,0.165,0.416,7.06016560698262e-08
"STIMATE",4.08558358927596e-12,-1.17797218394497,0.08,0.253,7.07704789334382e-08
"VPS4B",4.13249260227875e-12,-0.561163184407476,0.506,0.799,7.15830368566725e-08
"WDFY2",4.18357680808372e-12,1.10440904367023,0.688,0.688,7.24679174696261e-08
"ZKSCAN1",4.29107826739748e-12,0.637005092727004,0.802,0.846,7.43300577478592e-08
"C18orf32",4.35327315625973e-12,-0.536751088811225,0.141,0.333,7.54073976127311e-08
"TINF2",4.49252800794324e-12,-0.864087814196449,0.105,0.288,7.78195701535928e-08
"SSH3",4.50018017017047e-12,-0.515909947303452,0.182,0.371,7.79521209076929e-08
"KCNJ15",4.57479057702867e-12,-1.51054080161834,0.118,0.338,7.92445223752906e-08
"USP50",4.75772847774723e-12,-1.14368261325793,0.088,0.26,8.24133726915375e-08
"THOC7",4.76635622547941e-12,-0.508170504167838,0.24,0.495,8.25628225377544e-08
"ATP13A3",4.80164275481771e-12,-0.568041950723411,0.905,0.979,8.31740557989524e-08
"MYO9B",5.01098854758153e-12,0.740901593625543,0.74,0.797,8.68003436212072e-08
"SPG7",5.13000869553371e-12,0.683206060178005,0.752,0.816,8.88620106240349e-08
"EIF3B",5.13479129257275e-12,0.685757500703761,0.731,0.774,8.89448547699452e-08
"XRCC2",5.45028306371366e-12,2.11091495182189,0.345,0.178,9.4409803229648e-08
"IFT74",5.55232140727549e-12,-0.599952482299198,0.372,0.7,9.6177311416826e-08
"AMFR",5.80678499938478e-12,-0.548001140441265,0.427,0.712,1.00585129759343e-07
"HJURP",5.83356784316457e-12,2.51103347211998,0.274,0.127,1.01049062179297e-07
"TNFRSF12A",6.11660618268856e-12,-0.60412956868742,0.428,0.761,1.05951852296531e-07
"PRRC1",6.24524068949672e-12,1.41164630000346,0.589,0.531,1.08180059223462e-07
"PIGN",6.47477938704531e-12,-0.504535652743783,0.432,0.739,1.12156128542399e-07
"YAP1",6.49301303362785e-12,0.615271349955642,0.912,0.952,1.12471971768502e-07
"LTA4H",6.84091193588804e-12,-0.502838913627499,0.279,0.554,1.18498276553453e-07
"GNPTG",7.05967031954378e-12,-0.55142565985102,0.216,0.467,1.22287609275137e-07
"CCDC138",7.1988972750531e-12,1.13821385002549,0.665,0.62,1.2469929859847e-07
"ZNF654",7.43754891532747e-12,1.26351193928399,0.581,0.548,1.28833222311302e-07
"IRAK1BP1",7.57065294808579e-12,-0.704560102306992,0.155,0.366,1.31138850366742e-07
"TARS1",7.63468984464462e-12,0.92883155208971,0.755,0.75,1.32248097488934e-07
"XRRA1",7.68334798845149e-12,1.0610502226457,0.652,0.639,1.33090953855957e-07
"FAM120B",8.30375708693442e-12,0.645628130555095,0.824,0.894,1.43837680259878e-07
"IMPDH2",8.47026443897863e-12,-0.839838579587263,0.234,0.517,1.46721920611988e-07
"ZFYVE21",8.73924508827104e-12,-1.03542469340093,0.113,0.313,1.51381203419031e-07
"POLR2E",9.02286919786883e-12,-0.646522373701847,0.294,0.594,1.56294140245484e-07
"DYNC2I1",9.80480031053021e-12,0.703539601481753,0.849,0.896,1.69838750979004e-07
"UBXN11",1.00837343427505e-11,-0.518846727779805,0.211,0.452,1.74670446285125e-07
"AHCY",1.02074682267904e-11,-0.705033934429644,0.232,0.506,1.76813764624464e-07
"ZNF800",1.02721698544431e-11,0.969234765244707,0.657,0.666,1.77934526218664e-07
"PFKFB3",1.14710427807202e-11,0.918821761025648,0.804,0.823,1.98701403047635e-07
"SPATA13",1.18200441515403e-11,-0.516093760085681,0.712,0.92,2.0474680479298e-07
"SETD2",1.26896019680537e-11,-0.516519450484111,0.752,0.949,2.19809285290626e-07
"GAS7",1.27429912397098e-11,3.38853894530083,0.258,0.072,2.20734094254252e-07
"FANCB",1.31761895035005e-11,1.9254802174094,0.307,0.168,2.28237954579636e-07
"ORC5",1.38390584205218e-11,1.31193811023503,0.487,0.39,2.39720169960279e-07
"RAD51AP1",1.39306115012482e-11,1.87973755082874,0.34,0.178,2.41306052424621e-07
"TCF25",1.40650080526862e-11,0.571284782569343,0.84,0.9,2.4363406948863e-07
"C2orf92",1.46996195008117e-11,2.5702327726856,0.253,0.101,2.5462680899306e-07
"PSMB5",1.50691853380006e-11,-0.638489005944307,0.164,0.389,2.61028428424846e-07
"MEAK7",1.554504074015e-11,-0.785597623812468,0.268,0.555,2.69271195700878e-07
"ADAM9",1.56272909202372e-11,0.558761364380896,0.939,0.971,2.70695933320348e-07
"VDAC1",1.60151650797509e-11,0.858060882404137,0.834,0.83,2.77414689511445e-07
"BCL6",1.60622409505545e-11,-0.682585826423122,0.264,0.54,2.78230137745504e-07
"UBE2O",1.63673365623001e-11,1.52884434647239,0.514,0.389,2.83515003932163e-07
"TMBIM6",1.65962281875562e-11,0.519505777981159,0.893,0.935,2.87479864664849e-07
"TUBG2",1.66039028818155e-11,-0.953128478914836,0.104,0.302,2.87612805718807e-07
"SHOC2",1.66701618052595e-11,0.744417828032081,0.769,0.821,2.88760542790705e-07
"PBX3",1.66789436999152e-11,1.05539225712672,0.665,0.627,2.8891266276993e-07
"SPNS2",1.67979717414365e-11,-0.703643660228864,0.491,0.769,2.90974466505163e-07
"LIG4",1.73046327392033e-11,-1.04783377816915,0.098,0.319,2.9975084830848e-07
"CHMP4A",1.75640310220472e-11,-0.578377537068083,0.198,0.444,3.04244145363901e-07
"UACA",1.77020421907207e-11,-0.586141453989431,0.599,0.864,3.06634774827664e-07
"VIPAS39",1.79237063819152e-11,-0.635301065677477,0.097,0.252,3.10474441947535e-07
"NDUFS4",1.82270133126097e-11,1.01353697434645,0.604,0.581,3.15728324601024e-07
"CDK14",1.927574565342e-11,1.27384707778289,0.587,0.468,3.33894466208541e-07
"CDCA2",2.06852094667012e-11,1.50782623123447,0.293,0.18,3.58309198382198e-07
"ZBTB17",2.13624130545444e-11,-0.697396910640204,0.219,0.474,3.70039718930818e-07
"CHPT1",2.20637692546449e-11,1.668497045148,0.339,0.213,3.8218861102896e-07
"NEK4",2.30275790259492e-11,-0.758661025428934,0.2,0.471,3.98883723887493e-07
"ATP2C1",2.30819633104086e-11,0.568012973686443,0.804,0.854,3.99825768462898e-07
"KIF2A",2.36990708810393e-11,0.666922830777394,0.796,0.858,4.10515305801363e-07
"NCAPG2",2.40807471919981e-11,1.44445644715995,0.529,0.419,4.17126702859791e-07
"YIPF5",2.40820121162333e-11,1.30791041686602,0.465,0.391,4.17148613877393e-07
"MTA1",2.45232231211334e-11,-0.579075636131198,0.369,0.67,4.24791270904274e-07
"LMNB1",2.58168979015449e-11,1.92988885557552,0.41,0.25,4.4720030545056e-07
"CAPN5",2.6557816525955e-11,-0.907143027517803,0.094,0.255,4.60034497862593e-07
"PPP3CC",2.6855549024291e-11,-0.655567871332153,0.44,0.673,4.65191820198768e-07
"OSBPL1A",2.83660118261203e-11,1.47163042596467,0.455,0.348,4.91356056852056e-07
"TMEM129",2.85254775705878e-11,-1.03437495128884,0.072,0.259,4.94118322477722e-07
"RUFY1",2.91337102266929e-11,0.974777081519846,0.653,0.631,5.04654128546775e-07
"PEPD",3.10003319705165e-11,-0.551936867041996,0.181,0.407,5.36987750393287e-07
"BRCA2",3.11182015803872e-11,1.29660646119306,0.398,0.26,5.39029487775466e-07
"AZI2",3.36395772884535e-11,-0.506656862238592,0.23,0.483,5.82704757790591e-07
"PSME2",3.44849696575274e-11,-0.55294673809813,0.184,0.42,5.97348644407689e-07
"TRIP13",3.60883295958502e-11,2.14032598346984,0.377,0.199,6.25122045259317e-07
"KLF9",3.61882035213071e-11,-1.14487230498118,0.086,0.265,6.26852061396082e-07
"ABCA7",3.64262617688719e-11,-0.967299480392023,0.089,0.255,6.30975706360399e-07
"CTSL",3.80175277642761e-11,-0.595876918029448,0.15,0.358,6.5853961593279e-07
"DCLK2",3.80729241712248e-11,2.18465390996163,0.285,0.117,6.59499192493957e-07
"FAM81A",3.88882413873632e-11,-0.793088490980034,0.135,0.329,6.73622117311906e-07
"POMT1",3.89380963847203e-11,-0.633757341862714,0.158,0.346,6.74485705576125e-07
"STX7",3.90752354473439e-11,-0.507151182326527,0.465,0.743,6.76861228418892e-07
"SEMA4A",3.92264934073989e-11,-0.655402716595522,0.208,0.446,6.79481318802964e-07
"RRAGD",3.9366076995451e-11,-0.551343160106045,0.157,0.343,6.81899185715201e-07
"ZZEF1",3.93851175959559e-11,0.608649635638103,0.737,0.804,6.82229006997147e-07
"UBA6",3.94113059875201e-11,0.963610143543479,0.802,0.889,6.82682642315824e-07
"GNAI3",4.00505444912664e-11,0.589349606894395,0.775,0.852,6.93755531677717e-07
"TMEM39A",4.11278084995795e-11,1.33688698998751,0.545,0.483,7.12415898829715e-07
"UBA3",4.22076689867828e-11,-0.635815031917653,0.281,0.587,7.31121242189051e-07
"FAM219A",4.46993703081894e-11,1.13948899234331,0.599,0.567,7.74282492478456e-07
"FAM83G",4.4743594362166e-11,-0.84150566940566,0.121,0.339,7.75048541541439e-07
"EML2",4.52969458189669e-11,-0.690299343652296,0.143,0.366,7.84633695476145e-07
"AMOT",4.74838983891217e-11,-0.601480633228086,0.208,0.444,8.22516087896366e-07
"PAK4",4.83700093497302e-11,0.945701417272584,0.541,0.546,8.37865301956026e-07
"COL12A1",4.92569067163055e-11,1.83544311698133,0.278,0.153,8.53228138139844e-07
"SLC9B2",5.13308027694994e-11,-0.978449785730378,0.098,0.29,8.89152165573269e-07
"RAB1B",5.17179107881125e-11,-0.546022124333135,0.437,0.749,8.95857650671685e-07
"TICAM1",5.27905515383574e-11,-0.691877050171511,0.188,0.384,9.14437933747426e-07
"HPS3",5.32006929913733e-11,1.4408937671527,0.461,0.409,9.21542403996568e-07
"CBLL1",5.32437930816e-11,1.28771217775413,0.412,0.327,9.22288983759474e-07
"CPNE7",5.36234683224708e-11,3.01058414257863,0.256,0.073,9.28865718281839e-07
"PCED1A",5.46893638150366e-11,-0.662743111875951,0.14,0.331,9.47329160004064e-07
"GRPEL1",5.54671817037761e-11,-0.601725388361533,0.185,0.398,9.60802521472809e-07
"SCML1",6.18032827246867e-11,1.5001301697494,0.508,0.368,1.07055646335702e-06
"ZNF37A",6.27943646564504e-11,0.9972171248538,0.658,0.666,1.08772398457903e-06
"EIF2AK2",6.35407982545313e-11,1.17014836125154,0.762,0.816,1.10065370736499e-06
"TOP3A",6.42782982112936e-11,1.39952915146292,0.418,0.331,1.11342868161603e-06
"CMIP",6.7267816848858e-11,0.508615624155887,0.929,0.956,1.16521312345592e-06
"PCLO",6.75796542298865e-11,-0.706659325951061,0.315,0.619,1.17061477057009e-06
"GATAD1",6.83234682330345e-11,1.28659649805943,0.539,0.479,1.18349911673262e-06
"VAMP8",6.91232715275135e-11,-0.847384041536186,0.099,0.296,1.19735330939959e-06
"MIB1",6.92412015003776e-11,-0.521437497100628,0.614,0.871,1.19939609238954e-06
"UBE2B",7.08312702616171e-11,0.861715022198201,0.699,0.693,1.22693926347173e-06
"MRPS10",7.14001596400991e-11,-0.632812301198216,0.27,0.564,1.2367935652858e-06
"SHTN1",7.15173565340718e-11,0.658985278532702,0.818,0.889,1.23882364988319e-06
"SAP130",7.26989918495046e-11,1.21929295133816,0.545,0.468,1.25929193681712e-06
"CCNT1",7.66591878613529e-11,1.27254185708615,0.551,0.493,1.32789045213435e-06
"WIPF2",7.77751351850531e-11,0.754072460152072,0.753,0.798,1.34722089167549e-06
"TMED10",8.1764163082905e-11,-0.54580957641722,0.503,0.802,1.41631883292208e-06
"KLHL22",8.41101432675832e-11,1.37272069509232,0.408,0.304,1.45695590168108e-06
"COL23A1",8.78858190210489e-11,3.52993698965163,0.28,0.101,1.52235815708261e-06
"ZHX2",8.91316391699094e-11,0.780674422529314,0.923,0.968,1.54393825370117e-06
"LIFR",9.05223023225141e-11,-0.962371297269121,0.294,0.588,1.56802732083059e-06
"FRS2",9.06459566471201e-11,0.82835392294125,0.816,0.847,1.57016926104141e-06
"SLC44A5",9.23479690965819e-11,1.06255028032616,0.592,0.503,1.59965152069099e-06
"MARF1",9.26089616196925e-11,0.952920968857711,0.662,0.673,1.60417243317631e-06
"STRAP",9.45349598169948e-11,0.830457706632161,0.67,0.714,1.63753457394998e-06
"BLMH",9.63052618827059e-11,-0.507567685298,0.188,0.396,1.66819974633223e-06
"TEP1",9.65672320947187e-11,-0.773450527703304,0.231,0.515,1.67273759434472e-06
"CFB",1.00066223911452e-10,-0.656186032045879,0.172,0.337,1.73334713059418e-06
"EXD2",1.05974781547015e-10,-0.971273826252559,0.093,0.28,1.8356951659574e-06
"LCORL",1.10803421220814e-10,0.838960238490896,0.716,0.74,1.91933686238694e-06
"GTF2I",1.12415927275191e-10,0.641492273845529,0.846,0.9,1.94726869226087e-06
"ZFP90",1.13076614275883e-10,-0.595379794615938,0.15,0.351,1.95871311248685e-06
"CMTM7",1.15638433318268e-10,-0.678987412625502,0.217,0.453,2.00308894193905e-06
"IL15",1.16609371652974e-10,1.66720170345089,0.394,0.257,2.01990753577282e-06
"LAMA1",1.17128020217943e-10,-0.858283161609784,0.132,0.299,2.0288915662152e-06
"WDR33",1.24512391587589e-10,0.559197121345908,0.8,0.867,2.15680364708022e-06
"TRIP11",1.25083312266693e-10,-0.52691328409596,0.589,0.863,2.16669313508366e-06
"ATP1B1",1.3262531972947e-10,0.530885329558855,0.937,0.945,2.29733578835388e-06
"EZH2",1.34773852807833e-10,1.41187904457638,0.6,0.455,2.33455267833729e-06
"BCO2",1.35827646983808e-10,-1.21534312523432,0.158,0.304,2.35280650105352e-06
"MOXD1",1.36992763995458e-10,-0.754219526807858,0.115,0.27,2.37298865792932e-06
"HOXB7",1.38077507073449e-10,-0.611311120332142,0.22,0.495,2.39177857752629e-06
"VPS16",1.39991545292941e-10,-0.566259346482224,0.105,0.267,2.42493354756432e-06
"GCN1",1.40672117630396e-10,0.663118970744263,0.734,0.794,2.43672242159373e-06
"ARPC1B",1.50136285909759e-10,0.932607746043142,0.594,0.616,2.60066074452885e-06
"NECAP2",1.50674834900674e-10,-0.645536056811769,0.192,0.416,2.60998949014947e-06
"NCR3LG1",1.52944021927929e-10,2.42199452863478,0.277,0.107,2.64929634783558e-06
"LHPP",1.57576437938563e-10,-0.609868255368799,0.172,0.373,2.72953905797179e-06
